Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
the spiritual,The Ladder of St. Augustine,Henry Wadsworth Longfellow,"Saint Augustine! well hast thou said, That of our vices we can frame A ladder, if we will but tread Beneath our feet each deed of shame! All common things, each day's events, That with the hour begin and end, Our pleasures and our discontents, Are rounds by which we may ascend. The low desire, the base design, That makes another's virtues less; The revel of the ruddy wine, And all occasions of excess; The longing for ignoble things; The strife for triumph more than truth; The hardening of the heart, that brings Irreverence for the dreams of youth; All thoughts of ill; all evil deeds, That have their root in thoughts of ill; Whatever hinders or impedes The action of the nobler will; — All these must first be trampled down Beneath our feet, if we would gain In the bright fields of fair renown The right of eminent domain. We have not wings, we cannot soar; But we have feet to scale and climb By slow degrees, by more and more, The cloudy summits of our time. The mighty pyramids of stone That wedge-like cleave the desert airs, When nearer seen, and better known, Are but gigantic flights of stairs. The distant mountains, that uprear Their solid bastions to the skies, Are crossed by pathways, that appear As we to higher levels rise. The heights by great men reached and kept Were not attained by sudden flight, But they, while their companions slept, Were toiling upward in the night. Standing on what too long we bore With shoulders bent and downcast eyes, We may discern — unseen before — A path to higher destinies, Nor deem the irrevocable Past As wholly wasted, wholly vain, If, rising on its wrecks, at last To something nobler we attain.","['religion', 'faith & doubt']",298,1657
the spiritual,Lucifer in Starlight,George Meredith,"On a starred night Prince Lucifer uprose. Tired of his dark dominion swung the fiend Above the rolling ball in cloud part screened, Where sinners hugged their spectre of repose. Poor prey to his hot fit of pride were those. And now upon his western wing he leaned, Now his huge bulk o'er Afric's sands careened, Now the black planet shadowed Arctic snows. Soaring through wider zones that pricked his scars With memory of the old revolt from Awe, He reached a middle height, and at the stars, Which are the brain of heaven, he looked, and sank. Around the ancient track marched, rank on rank, The army of unalterable law.","['nature', 'stars', 'planets', 'heavens', 'religion']",111,621
the spiritual,Sonnet 12: I did but prompt the age to quit their clogs,John Milton,"I did but prompt the age to quit their clogs By the known rules of ancient liberty, When straight a barbarous noise environs me Of owls and cuckoos, asses, apes and dogs: As when those hinds that were transform'd to frogs Rail'd at Latona's twin-born progeny Which after held the sun and moon in fee. But this is got by casting pearl to hogs, That bawl for freedom in their senseless mood, And still revolt when truth would set them free. Licence they mean when they cry liberty; For who loves that, must first be wise and good. But from that mark how far they rove we see, For all this waste of wealth and loss of blood.","['religion', 'social commentaries']",118,621
the spiritual,"Sonnet 18: Avenge, O Lord, thy slaughter'd saints, whose bones",John Milton,"On the Late Massacre in Piedmont Avenge, O Lord, thy slaughter'd saints, whose bones Lie scatter'd on the Alpine mountains cold, Ev'n them who kept thy truth so pure of old, When all our fathers worshipp'd stocks and stones; Forget not: in thy book record their groans Who were thy sheep and in their ancient fold Slain by the bloody Piemontese that roll'd Mother with infant down the rocks. Their moans The vales redoubl'd to the hills, and they To Heav'n. Their martyr'd blood and ashes sow O'er all th' Italian fields where still doth sway The triple tyrant; that from these may grow A hundred-fold, who having learnt thy way Early may fly the Babylonian woe.","['religion', 'christianity', 'social commentaries', 'history & politics', 'war & conflict']",117,662
the spiritual,"Sonnet 16: Cromwell, our chief of men, who through a cloud",John Milton,"To the Lord General Cromwell, May 1652,On the proposals of certain ministers at the Committee for Propagation of the Gospel Cromwell, our chief of men, who through a cloud Not of war only, but detractions rude, Guided by faith and matchless fortitude, To peace and truth thy glorious way hast plough'd, And on the neck of crowned Fortune proud Hast rear'd God's trophies, and his work pursu'd, While Darwen stream with blood of Scots imbru'd, And Dunbar field, resounds thy praises loud, And Worcester's laureate wreath; yet much remains To conquer still: peace hath her victories No less renown'd than war. New foes arise Threat'ning to bind our souls with secular chains: Help us to save free Conscience from the paw Of hireling wolves whose gospel is their maw.","['religion', 'social commentaries', 'history & politics']",129,764
the spiritual,Sonnet 19: When I consider how my light is spent,John Milton,"When I consider how my light is spent, Ere half my days, in this dark world and wide, And that one Talent which is death to hide Lodged with me useless, though my Soul more bent To serve therewith my Maker, and present My true account, lest he returning chide; “Doth God exact day-labour, light denied?” I fondly ask. But patience, to prevent That murmur, soon replies, “God doth not need Either man’s work or his own gifts; who best Bear his mild yoke, they serve him best. His state Is Kingly. Thousands at his bidding speed And post o’er Land and Ocean without rest: They also serve who only stand and wait.”","['living', 'growing old', 'activities', 'jobs & working', 'religion', 'christianity', 'god & the divine']",113,611
the spiritual,Marching Men,Marjorie Pickthall,"Under the level winter sky I saw a thousand Christs go by. They sang an idle song and free As they went up to calvary. Careless of eye and coarse of lip, They marched in holiest fellowship. That heaven might heal the world, they gave Their earth-born dreams to deck the grave. With souls unpurged and steadfast breath They supped the sacrament of death. And for each one, far off, apart, Seven swords have rent a woman's heart.","['religion', 'christianity']",78,427
the spiritual,Vision,Marjorie Pickthall,"I have not walked on common ground, Nor drunk of earthly streams; A shining figure, mailed and crowned, Moves softly through my dreams. He makes the air so keen and strange, The stars so fiercely bright; The rocks of time, the tides of change, Are nothing in his sight. Death lays no shadow on his smile; Life is a race fore-run; Look in his face a little while, And life and death are one.","['living', 'religion', 'christianity']",74,390
the spiritual,The Three Enemies,Christina Rossetti,"THE FLESH ""Sweet, thou art pale."" ""More pale to see, Christ hung upon the cruel tree And bore His Father's wrath for me."" ""Sweet, thou art sad."" ""Beneath a rod More heavy, Christ for my sake trod The winepress of the wrath of God."" ""Sweet, thou art weary."" ""Not so Christ: Whose mighty love of me suffic'd For Strength, Salvation, Eucharist."" ""Sweet, thou art footsore."" ""If I bleed, His feet have bled; yea in my need His Heart once bled for mine indeed."" THE WORLD ""Sweet, thou art young."" ""So He was young Who for my sake in silence hung Upon the Cross with Passion wrung."" ""Look, thou art fair."" ""He was more fair Than men, Who deign'd for me to wear A visage marr'd beyond compare."" ""And thou hast riches."" ""Daily bread: All else is His: Who, living, dead, For me lack'd where to lay His Head."" ""And life is sweet."" ""It was not so To Him, Whose Cup did overflow With mine unutterable woe."" THE DEVIL ""Thou drinkest deep."" ""When Christ would sup He drain'd the dregs from out my cup: So how should I be lifted up?"" ""Thou shalt win Glory."" ""In the skies, Lord Jesus, cover up mine eyes Lest they should look on vanities."" ""Thou shalt have Knowledge."" ""Helpless dust! In Thee, O Lord, I put my trust: Answer Thou for me, Wise and Just."" ""And Might.""— ""Get thee behind me. Lord, Who hast redeem'd and not abhorr'd My soul, oh keep it by Thy Word.""","['religion', 'christianity', 'faith & doubt', 'god & the divine']",251,1348
the spiritual,Mary's Girlhood (for a Picture),Dante Gabriel Rossetti,"This is that blessed Mary, pre-elect God's Virgin. Gone is a great while, and she Dwelt young in Nazareth of Galilee. Unto God's will she brought devout respect, Profound simplicity of intellect, And supreme patience. From her mother's knee Faithful and hopeful; wise in charity; Strong in grave peace; in pity circumspect. So held she through her girlhood; as it were An angel-water'd lily, that near God Grows and is quiet. Till, one dawn at home, She woke in her white bed, and had no fear At all,—yet wept till sunshine, and felt aw'd: Because the fulness of the time was come.","['living', 'growing old', 'time & brevity', 'religion', 'christianity', 'god & the divine']",102,581
